20170117,삼성,-2,46.6,29,19,0.021,0.03,0.4,0.004,93
20170118,삼성,-0.5,68.9,28,16,0.025,0.018,0.3,0.003,97
20170119,삼성,-1.2,55.4,32,18,0.027,0.015,0.3,0.003,88
20170120,삼성,-4.4,70.3,48,19,0.027,0.016,0.3,0.003,93
20170121,삼성,-5.2,78.1,51,31,0.009,0.044,0.7,0.005,95
20170122,삼성,-8.3,51.3,36,23,0.008,0.045,0.5,0.004,98
20170123,삼성,-8.9,48.4,38,27,0.03,0.02,0.4,0.004,94
20170124,삼성,-7,49.6,69,56,0.014,0.044,0.8,0.005,104
20170125,삼성,-5.2,50.6,90,69,0.004,0.07,1.1,0.005,96
20170126,삼성,-1.3,64.4,64,44,0.019,0.051,0.7,0.006,100
20170127,삼성,-2.6,47.3,30,17,0.017,0.036,0.5,0.004,88
20170128,삼성,-1.6,38,34,21,0.019,0.032,0.5,0.004,94
20170129,삼성,0.8,71.1,26,17,0.012,0.037,0.5,0.003,98
20170130,삼성,-4.8,61.4,46,33,0.029,0.015,0.4,0.004,96
20170131,삼성,-5.4,44.8,26,16,0.006,0.042,0.6,0.003,91
20170201,삼성,-4,44.5,31,13,0.011,0.038,0.5,0.003,101
20170202,삼성,-2.7,52.9,102,18,0.027,0.016,0.3,0.003,104
20170203,삼성,1.5,65.4,66,52,0.006,0.067,1,0.006,101
20170204,삼성,0.9,69.4,47,37,0.008,0.054,0.7,0.004,98
20170205,삼성,1.2,75.3,35,27,0.016,0.036,0.4,0.004,94
20170206,삼성,-1.7,51,46,37,0.021,0.025,0.4,0.004,92
20170207,삼성,-2,45.4,72,28,0.028,0.014,0.4,0.005,96
20170208,삼성,-2.2,50.1,49,38,0.007,0.049,0.6,0.004,103
20170209,삼성,-5.3,47,54,41,0.019,0.032,0.5,0.005,93
20170210,삼성,-6.6,44.3,96,73,0.006,0.058,0.9,0.006,99
20170211,삼성,-4.8,45.4,94,77,0.005,0.056,0.9,0.007,98
20170212,삼성,-2.2,51.3,72,51,0.002,0.069,1.1,0.006,110
20170213,삼성,0.1,59.6,44,26,0.005,0.048,0.6,0.004,97
20170214,삼성,0.3,46,26,14,0.018,0.021,0.3,0.003,94
20170215,삼성,1.8,52.1,44,12,0.025,0.011,0.3,0.003,97
20170216,삼성,5.5,63.9,28,13,0.024,0.018,0.3,0.003,99
20170217,삼성,0.8,56.9,28,17,0.018,0.028,0.4,0.004,106
20170218,삼성,-2.6,49.4,24,14,0.015,0.032,0.3,0.004,97
20170219,삼성,2.3,68,30,16,0.023,0.02,0.3,0.003,103
20170220,삼성,-1.5,53.8,55,46,0.028,0.021,0.6,0.005,105
20170221,삼성,-0.6,37.1,30,23,0.014,0.036,0.5,0.003,101
20170222,삼성,1.7,70.8,52,41,0.004,0.056,0.8,0.004,104
20170223,삼성,-1.5,56.4,18,14,0.012,0.04,0.5,0.003,108
20170224,삼성,-0.8,51.3,35,23,0.008,0.045,0.6,0.004,106
20170225,삼성,2.6,63.6,51,34,0.009,0.057,0.9,0.005,104
20170226,삼성,3.6,52.8,73,50,0.013,0.049,0.7,0.005,101
20170227,삼성,3.7,37.4,108,82,0.017,0.045,0.9,0.006,101
20170228,삼성,5.6,41.5,81,64,0.003,0.057,1,0.005,89
20170301,삼성,5,65,57,43,0.019,0.054,0.6,0.005,95
20170302,삼성,1.8,59.5,32,22,0.031,0.023,0.4,0.003,92
20170303,삼성,3.3,54.4,39,21,0.018,0.045,0.5,0.004,101
20170304,삼성,5.7,60,52,34,0.014,0.056,0.7,0.005,94
20170305,삼성,5.2,71.6,60,44,0.029,0.039,0.5,0.004,97
20170306,삼성,0.1,41.3,34,24,0.033,0.018,0.3,0.003,84
20170307,삼성,-1.3,37.5,31,19,0.035,0.016,0.3,0.003,101
20170308,삼성,-0.1,50.6,40,18,0.03,0.026,0.4,0.003,96
20170309,삼성,3.2,47.3,43,19,0.027,0.033,0.5,0.004,102
20170310,삼성,4.8,37.4,42,24,0.023,0.042,0.5,0.004,96
20170311,삼성,7.3,37.4,59,37,0.018,0.062,0.7,0.006,101
20170312,삼성,8.2,58.4,84,61,0.026,0.06,0.8,0.006,98
20170313,삼성,6.9,49.8,58,39,0.036,0.027,0.5,0.004,91
20170314,삼성,5.8,37.5,46,26,0.035,0.024,0.4,0.004,96
20170315,삼성,6.3,34.9,37,21,0.023,0.039,0.5,0.003,92
20170316,삼성,6.2,41.8,60,39,0.022,0.056,0.6,0.005,94
20170317,삼성,7.7,43.1,71,51,0.024,0.059,0.7,0.005,94
20170318,삼성,9.5,34.1,75,53,0.027,0.065,0.7,0.008,102
20170319,삼성,10.9,36,70,51,0.03,0.05,0.7,0.005,98
20170320,삼성,10.2,40.4,90,62,0.008,0.074,0.9,0.006,95
20170321,삼성,7.4,48.1,91,62,0.032,0.032,0.6,0.006,94
20170322,삼성,7.6,32.8,45,27,0.033,0.035,0.4,0.004,104
20170323,삼성,9.1,34,65,39,0.029,0.046,0.6,0.004,96
20170324,삼성,8.7,41.4,53,32,0.018,0.051,0.5,0.004,96
20170325,삼성,8.1,41.1,64,44,0.021,0.051,0.6,0.005,101
20170326,삼성,7.3,53.1,59,41,0.029,0.039,0.5,0.005,97
20170327,삼성,6.1,67.4,69,51,0.033,0.038,0.8,0.004,106
20170328,삼성,7.1,59.8,82,58,0.019,0.053,0.8,0.005,95
20170329,삼성,8.8,54.9,57,40,0.035,0.038,0.5,0.004,95
20170330,삼성,10.6,50,62,40,0.026,0.049,0.6,0.004,95
20170331,삼성,8.6,70.6,49,33,0.018,0.047,0.6,0.003,96
20170401,삼성,9,60.5,20,14,0.033,0.028,0.4,0.002,95
20170402,삼성,9,53.1,45,32,0.033,0.036,0.5,0.004,101
20170403,삼성,11.4,45.6,75,53,0.034,0.052,0.6,0.006,95
20170404,삼성,14.1,35.3,72,48,0.037,0.056,0.7,0.005,94
20170405,삼성,12,66,54,36,0.012,0.066,0.7,0.006,107
20170406,삼성,10.4,90,23,17,0.023,0.031,0.4,0.003,100
20170407,삼성,14.5,68.1,43,30,0.022,0.04,0.5,0.003,99
20170408,삼성,13,74.5,64,44,0.021,0.041,0.6,0.003,103
20170409,삼성,14.8,59.6,41,28,0.026,0.029,0.5,0.002,101
20170410,삼성,16.5,25.8,27,17,0.028,0.04,0.4,0.003,104
20170411,삼성,15.3,36.8,52,23,0.034,0.034,0.4,0.003,96
20170412,삼성,11.5,21.8,55,11,0.04,0.017,0.3,0.003,94
20170413,삼성,12.7,54,63,26,0.034,0.037,0.5,0.005,100
20170414,삼성,13,57.9,50,21,0.04,0.037,0.4,0.005,99
20170415,삼성,16.8,59.4,59,29,0.043,0.037,0.5,0.005,97
20170416,삼성,18.7,52.9,55,31,0.029,0.051,0.6,0.005,98
20170417,삼성,14.7,66.5,39,23,0.022,0.049,0.6,0.003,106
20170418,삼성,11.7,76.5,35,20,0.022,0.04,0.5,0.003,102
20170419,삼성,12.6,43.1,70,14,0.032,0.024,0.3,0.003,106
20170420,삼성,12.9,45.4,71,19,0.029,0.04,0.4,0.004,100
20170421,삼성,13.1,56.5,59,20,0.028,0.045,0.5,0.004,102
20170422,삼성,14.8,48.4,57,25,0.032,0.038,0.5,0.003,99
20170423,삼성,14.9,40,45,22,0.041,0.036,0.4,0.004,95
20170424,삼성,15.1,39.4,38,17,0.036,0.042,0.5,0.004,100
20170425,삼성,16,56.8,51,27,0.044,0.035,0.4,0.004,96
20170426,삼성,15.1,36,41,17,0.041,0.02,0.3,0.003,107
20170427,삼성,13.6,41.8,39,13,0.039,0.024,0.4,0.004,99
20170428,삼성,14.4,57.3,57,24,0.033,0.038,0.6,0.007,103
20170429,삼성,17.1,44.3,57,27,0.038,0.037,0.5,0.006,86
20170430,삼성,19.3,57.9,81,47,0.071,0.028,0.6,0.007,100
20170501,삼성,20.1,50.8,84,47,0.061,0.033,0.6,0.005,96
20170502,삼성,20.7,42,87,46,0.044,0.05,0.6,0.005,102
20170503,삼성,21.5,34.1,60,29,0.063,0.041,0.5,0.004,100
20170504,삼성,21,43.6,56,30,0.034,0.045,0.5,0.005,101
20170505,삼성,20.9,53.4,45,20,0.039,0.019,0.3,0.003,163
20170506,삼성,14.9,32,164,17,0.041,0.02,0.3,0.003,101
20170507,삼성,16.6,42.6,75,14,0.044,0.023,0.3,0.005,102
20170508,삼성,17.9,43.6,147,34,0.044,0.043,0.5,0.008,102
20170509,삼성,17.1,62.6,112,30,0.022,0.044,0.5,0.005,91
20170510,삼성,16.4,73,37,17,0.035,0.023,0.4,0.002,95
20170511,삼성,19.3,65.3,65,32,0.033,0.042,0.5,0.005,103
20170512,삼성,19.1,71.6,70,42,0.035,0.044,0.6,0.006,94
20170513,삼성,16.4,77.8,45,24,0.039,0.031,0.4,0.004,94
20170514,삼성,15.7,58.3,48,12,0.044,0.018,0.3,0.004,101
20170515,삼성,16,61.4,35,10,0.032,0.026,0.3,0.004,95
20170516,삼성,17.1,60.5,30,15,0.033,0.031,0.3,0.004,98
20170517,삼성,18.7,50,31,16,0.024,0.037,0.4,0.005,97
20170518,삼성,20.4,41.9,40,24,0.045,0.044,0.5,0.006,91
20170519,삼성,21.1,42.6,39,22,0.047,0.037,0.4,0.006,104
20170520,삼성,20.9,44,32,19,0.044,0.033,0.4,0.007,98
20170521,삼성,21.5,48.1,26,16,0.042,0.025,0.3,0.004,99
20170522,삼성,21.8,53.6,35,23,0.034,0.031,0.4,0.004,97
20170523,삼성,20,68,29,19,0.017,0.033,0.4,0.004,99
20170524,삼성,21.8,60.4,22,13,0.028,0.028,0.3,0.002,98
20170525,삼성,19.2,45.6,32,13,0.037,0.031,0.4,0.003,102
20170526,삼성,17.7,41.5,19,7,0.038,0.02,0.3,0.003,106
20170527,삼성,19.5,46.1,27,12,0.045,0.029,0.4,0.004,100
20170528,삼성,21.2,50.6,37,20,0.053,0.03,0.4,0.005,96
20170529,삼성,22.9,61.8,59,33,0.064,0.033,0.5,0.007,103
20170530,삼성,23.6,43.5,44,21,0.042,0.04,0.4,0.006,99
20170531,삼성,23.3,49.1,31,18,0.027,0.043,0.4,0.004,94
20170601,삼성,23.3,51.8,29,16,0.042,0.016,0.3,0.002,103
20170602,삼성,20.5,37.4,23,8,0.043,0.017,0.2,0.002,98
20170603,삼성,20.5,44,25,10,0.039,0.02,0.3,0.003,90
20170604,삼성,21.7,36.9,24,10,0.045,0.021,0.3,0.002,102
20170605,삼성,24.2,33.3,22,11,0.047,0.036,0.4,0.003,95
20170606,삼성,19.4,60,18,10,0.036,0.029,0.3,0.002,94
20170607,삼성,17.6,91.4,14,9,0.024,0.028,0.4,0.002,104
20170608,삼성,20.1,67.3,38,25,0.057,0.026,0.6,0.003,95
20170609,삼성,21.2,69.8,56,36,0.055,0.032,0.6,0.004,95
20170610,삼성,21.5,46.8,41,19,0.05,0.022,0.4,0.002,97
20170611,삼성,22.8,33.8,24,8,0.035,0.027,0.3,0.002,96
20170612,삼성,22.1,45.5,25,11,0.046,0.025,0.3,0.002,100
20170613,삼성,21.5,63,28,14,0.035,0.022,0.3,0.003,105
20170614,삼성,21.8,63,37,19,0.039,0.027,0.3,0.003,115
20170615,삼성,23.1,62.4,44,25,0.042,0.03,0.4,0.004,104
20170616,삼성,25.5,55.8,55,39,0.057,0.042,0.5,0.011,97
20170617,삼성,24.2,52.3,41,29,0.063,0.021,0.5,0.01,101
20170618,삼성,24.3,52,35,25,0.048,0.021,0.4,0.007,93
20170619,삼성,24.8,50.9,42,31,0.036,0.03,0.5,0.006,107
20170620,삼성,26,43.4,40,29,0.045,0.024,0.5,0.005,98
20170621,삼성,25.4,52.6,46,33,0.038,0.018,0.4,0.006,98
20170622,삼성,25.3,57.3,31,23,0.036,0.016,0.3,0.005,106
20170623,삼성,26.7,53,34,22,0.036,0.024,0.4,0.005,95
20170624,삼성,24.5,60.4,32,21,0.021,0.027,0.5,0.006,100
20170625,삼성,23.8,75.4,28,22,0.035,0.019,0.4,0.004,97
20170626,삼성,23.1,76.9,22,16,0.031,0.029,0.4,0.003,102
20170627,삼성,25.2,67.5,22,17,0.039,0.029,0.4,0.003,97
20170628,삼성,26,63.5,36,30,0.051,0.032,0.4,0.004,105
20170629,삼성,26.2,64.8,41,33,0.047,0.03,0.4,0.003,100
20170630,삼성,25.9,65.9,45,35,0.049,0.026,0.4,0.002,102
20170701,삼성,25.3,73.6,36,29,0.041,0.029,0.4,0.002,85
20170702,삼성,24.3,90.5,27,21,0.022,0.019,0.3,0.002,79
20170703,삼성,24.7,87.6,22,16,0.029,0.023,0.3,0.002,87
20170704,삼성,26.7,74.5,33,25,0.042,0.024,0.4,0.003,91
20170705,삼성,27.4,66.9,34,27,0.05,0.031,0.4,0.003,94
20170706,삼성,27.6,72.3,44,34,0.054,0.042,0.5,0.003,94
20170707,삼성,26.4,80.8,22,14,0.014,0.037,0.4,0.002,78
20170708,삼성,26,83.3,26,17,0.02,0.027,0.3,0.002,83
20170709,삼성,26.3,88,26,19,0.023,0.031,0.4,0.002,87
20170710,삼성,24,96.5,13,9,0.011,0.034,0.4,0.002,85
20170711,삼성,26,81.4,36,27,0.041,0.027,0.4,0.002,80
20170712,삼성,27.1,75.9,43,32,0.05,0.025,0.4,0.002,80
20170713,삼성,27.6,71,44,33,0.049,0.036,0.5,0.003,92
20170714,삼성,28.7,68.4,43,32,0.042,0.04,0.5,0.004,85
20170715,삼성,25,89,19,14,0.024,0.027,0.3,0.002,88
20170716,삼성,26.2,83.4,17,12,0.02,0.025,0.3,0.003,91
20170717,삼성,26.8,77.3,21,14,0.022,0.027,0.3,0.003,79
20170718,삼성,26.5,80.6,25,18,0.031,0.032,0.4,0.003,83
20170719,삼성,28.3,71.4,35,26,0.052,0.03,0.4,0.003,83
20170720,삼성,29.9,66.1,46,35,0.051,0.037,0.5,0.005,84
20170721,삼성,29.8,73.1,55,42,0.071,0.032,0.5,0.005,91
20170722,삼성,29.3,75.8,55,41,0.054,0.028,0.5,0.006,87
20170723,삼성,27,89.5,51,38,0.039,0.027,0.5,0.003,83
20170724,삼성,26.2,82.3,32,23,0.021,0.041,0.6,0.003,94
20170725,삼성,29.4,64.1,24,15,0.025,0.03,0.5,0.002,91
20170726,삼성,28.7,55.6,17,10,0.034,0.034,0.4,0.002,94
20170727,삼성,27.1,62.5,26,16,0.025,0.047,0.5,0.003,95
20170728,삼성,25.5,92.1,34,22,0.014,0.043,0.7,0.003,83
20170729,삼성,27.2,72.3,14,8,0.021,0.03,0.5,0.002,95
20170730,삼성,27.9,64.4,20,14,0.043,0.019,0.4,0.003,98
20170731,삼성,25.7,82.3,22,15,0.009,0.042,0.6,0.002,87
20170801,삼성,28.6,73,20,12,0.026,0.033,0.5,0.003,77
20170802,삼성,30,71.9,34,25,0.041,0.04,0.5,0.003,91
20170803,삼성,30.2,60.6,25,16,0.028,0.04,0.5,0.003,88
20170804,삼성,30.3,60.1,25,18,0.045,0.029,0.4,0.003,79
20170805,삼성,31.4,63,26,20,0.041,0.028,0.4,0.003,89
20170806,삼성,29.8,71.9,24,19,0.035,0.024,0.4,0.003,86
20170807,삼성,29.2,68.1,30,23,0.054,0.016,0.4,0.003,78
20170808,삼성,28.2,67.1,40,29,0.053,0.027,0.5,0.004,89
20170809,삼성,27.6,66.4,32,24,0.032,0.035,0.5,0.003,87
20170810,삼성,24.8,89.9,8,5,0.02,0.024,0.4,0.002,82
20170811,삼성,27,72.5,11,6,0.013,0.029,0.4,0.002,93
20170812,삼성,27.8,60.3,10,5,0.018,0.026,0.3,0.002,86
20170813,삼성,26.3,62.1,9,5,0.014,0.021,0.3,0.002,95
20170814,삼성,24.6,67.5,9,5,0.007,0.021,0.3,0.002,84
20170815,삼성,21.9,93.8,6,4,0.005,0.02,0.3,0.002,86
20170816,삼성,23.3,80.5,9,4,0.009,0.021,0.4,0.002,77
20170817,삼성,24.8,77.1,11,8,0.011,0.031,0.4,0.002,85
20170818,삼성,26.3,75.6,25,19,0.018,0.043,0.5,0.004,78
20170819,삼성,26.1,75.8,23,16,0.021,0.035,0.5,0.003,86
20170820,삼성,23.2,95.6,11,7,0.013,0.027,0.4,0.002,83
20170821,삼성,25.8,81.5,13,9,0.015,0.027,0.4,0.003,87
20170822,삼성,27.3,70.6,15,10,0.019,0.03,0.4,0.005,90
20170823,삼성,27.2,84.1,23,12,0.005,0.027,0.5,0.004,90
20170824,삼성,26.5,85.3,24,10,0.013,0.024,0.4,0.003,96
20170825,삼성,25.3,61.9,24,13,0.024,0.035,0.6,0.004,90
20170826,삼성,24.2,54.5,21,10,0.032,0.024,0.4,0.004,91
20170827,삼성,22.7,62,21,12,0.017,0.034,0.4,0.003,83
20170828,삼성,21.5,73.1,25,16,0.015,0.041,0.5,0.003,89
20170829,삼성,19.5,51.4,15,7,0.031,0.012,0.3,0.002,87
20170830,삼성,19.8,55.8,21,10,0.016,0.034,0.4,0.004,89
20170831,삼성,22.2,62.4,34,21,0.029,0.033,0.6,0.003,96
20170901,삼성,23.3,56,22,12,0.027,0.025,0.4,0.003,104
20170902,삼성,23.8,59,23,14,0.032,0.029,0.4,0.004,105
20170903,삼성,23.7,64,28,19,0.043,0.027,0.5,0.004,100
20170904,삼성,24.6,53.8,28,19,0.03,0.041,0.5,0.003,93
20170905,삼성,21.9,62.4,23,13,0.008,0.046,0.5,0.003,100
20170906,삼성,20.6,75.5,24,15,0.016,0.041,0.5,0.003,101
20170907,삼성,22.4,73.3,35,27,0.037,0.029,0.6,0.004,96
20170908,삼성,24.3,67.5,58,41,0.034,0.035,0.7,0.005,98
20170909,삼성,23.8,70.1,60,46,0.037,0.039,0.7,0.004,103
20170910,삼성,23,74.3,46,35,0.022,0.045,0.7,0.003,106
20170911,삼성,21.2,79.8,21,17,0.03,0.028,0.5,0.003,101
20170912,삼성,22.1,58.6,21,12,0.025,0.031,0.5,0.004,102
20170913,삼성,21.4,49.3,21,10,0.024,0.035,0.4,0.004,94
20170914,삼성,22.4,48.8,24,12,0.024,0.035,0.5,0.003,107
20170915,삼성,22.6,48.4,15,8,0.021,0.029,0.4,0.002,99
20170916,삼성,22,50.9,9,5,0.022,0.022,0.3,0.002,96
20170917,삼성,23.1,51.3,8,4,0.026,0.015,0.3,0.002,89
20170918,삼성,21.9,62.8,18,9,0.026,0.028,0.4,0.003,109
20170919,삼성,22.6,79.1,59,39,0.044,0.033,0.7,0.004,106
20170920,삼성,19.5,48.9,20,8,0.029,0.022,0.3,0.003,93
20170921,삼성,20.3,57.3,28,16,0.023,0.046,0.5,0.003,107
20170922,삼성,20.6,60.8,30,20,0.031,0.047,0.5,0.004,98
20170923,삼성,21.8,69.8,52,27,0.025,0.047,0.6,0.005,100
20170924,삼성,22.4,71.5,62,38,0.038,0.031,0.6,0.004,102
20170925,삼성,23.4,58,43,27,0.025,0.049,0.6,0.003,96
20170926,삼성,25.1,57,45,27,0.029,0.049,0.6,0.003,100
20170927,삼성,22.7,66.4,41,26,0.024,0.037,0.5,0.003,97
20170928,삼성,19.2,49.1,20,8,0.029,0.019,0.4,0.003,108
20170929,삼성,17.4,39.3,20,9,0.023,0.03,0.4,0.004,103
20170930,삼성,20,64.9,33,19,0.024,0.041,0.5,0.005,107
20171001,삼성,18.2,74.8,35,23,0.015,0.04,0.6,0.003,94
20171002,삼성,22,62.3,18,10,0.033,0.018,0.3,0.003,97
20171003,삼성,17.6,49.8,33,12,0.026,0.015,0.4,0.003,91
20171004,삼성,16.7,48.5,20,9,0.024,0.017,0.3,0.002,100
20171005,삼성,18.7,56.4,15,8,0.021,0.022,0.3,0.003,98
20171006,삼성,18.9,66.4,12,7,0.022,0.019,0.3,0.002,100
20171007,삼성,21.9,67.6,9,6,0.022,0.026,0.4,0.002,100
20171008,삼성,23,66.9,19,13,0.024,0.029,0.5,0.004,97
20171009,삼성,22.5,66,24,17,0.029,0.029,0.4,0.005,93
20171010,삼성,21.4,76.9,29,19,0.011,0.038,0.5,0.003,92
20171011,삼성,15.5,77.1,11,6,0.022,0.015,0.3,0.002,95
20171012,삼성,11.4,71,20,12,0.012,0.025,0.4,0.002,93
20171013,삼성,12.8,51,25,15,0.017,0.03,0.4,0.003,95
20171014,삼성,14.4,42.8,20,11,0.026,0.025,0.4,0.003,101
20171015,삼성,15.8,42.5,21,12,0.022,0.03,0.4,0.003,96
20171016,삼성,16.6,47.6,28,16,0.018,0.033,0.5,0.003,93
20171017,삼성,16.2,47.1,36,22,0.016,0.045,0.6,0.003,95
20171018,삼성,16.5,58.8,25,16,0.015,0.038,0.5,0.003,101
20171019,삼성,17,58.3,18,11,0.019,0.033,0.4,0.002,105
20171020,삼성,17,58.6,31,18,0.015,0.044,0.5,0.003,103
20171021,삼성,17.6,52.8,36,23,0.017,0.043,0.6,0.003,97
20171022,삼성,16.3,50.4,25,15,0.024,0.026,0.4,0.002,101
20171023,삼성,13.7,47,21,10,0.027,0.026,0.4,0.002,95
20171024,삼성,14.4,54.3,30,16,0.016,0.041,0.5,0.003,99
20171025,삼성,14.4,59,38,22,0.021,0.042,0.6,0.003,102
20171026,삼성,14.5,56.5,46,29,0.015,0.05,0.7,0.003,99
20171027,삼성,16.9,54.4,59,37,0.02,0.055,0.8,0.003,97
20171028,삼성,17.2,51.9,44,28,0.023,0.046,0.7,0.003,98
20171029,삼성,11.5,45.6,57,22,0.026,0.024,0.5,0.003,93
20171030,삼성,7.7,27.4,32,14,0.023,0.023,0.4,0.003,109
20171031,삼성,10.4,54.3,31,15,0.011,0.044,0.6,0.004,95
20171101,삼성,14.4,72.4,37,20,0.021,0.041,0.5,0.005,100
20171102,삼성,15.5,78.8,47,28,0.022,0.044,0.5,0.005,95
20171103,삼성,12.3,66,38,26,0.029,0.027,0.4,0.003,97
20171104,삼성,7.8,47.9,53,41,0.022,0.026,0.5,0.003,94
20171105,삼성,8.4,52.5,42,30,0.013,0.041,0.6,0.004,111
20171106,삼성,11.4,64.5,34,23,0.009,0.053,0.7,0.004,90
20171107,삼성,14.4,61.4,43,28,0.004,0.064,0.7,0.004,103
20171108,삼성,13.1,53.3,57,29,0.032,0.026,0.5,0.004,105
20171109,삼성,9.4,39.6,48,26,0.008,0.052,0.7,0.004,96
20171110,삼성,9.8,56.3,44,23,0.013,0.044,0.7,0.004,101
20171111,삼성,5.9,42.9,59,12,0.019,0.021,0.4,0.003,100
20171112,삼성,5.3,57.1,29,18,0.011,0.036,0.5,0.003,107
20171113,삼성,8.4,64.4,39,25,0.005,0.051,0.7,0.004,93
20171114,삼성,7.5,42.5,42,18,0.019,0.026,0.5,0.004,104
20171115,삼성,3.2,38.3,23,11,0.021,0.021,0.4,0.004,95
20171116,삼성,1,30.3,23,13,0.015,0.03,0.5,0.003,98
20171117,삼성,3,39.4,39,24,0.003,0.048,0.7,0.004,101
20171118,삼성,-2.1,38.5,37,21,0.024,0.012,0.4,0.003,108
20171119,삼성,-1.6,37.8,23,12,0.021,0.018,0.4,0.003,99
20171120,삼성,-0.4,55.3,35,21,0.01,0.036,0.6,0.004,103
20171121,삼성,1.3,55.6,47,31,0.004,0.049,0.8,0.004,100
20171122,삼성,4.3,54.8,63,34,0.011,0.04,0.7,0.005,103
20171123,삼성,0.9,49.3,21,11,0.015,0.024,0.4,0.004,96
20171124,삼성,-0.4,62.5,18,12,0.013,0.025,0.4,0.003,95
20171125,삼성,3,77.6,25,15,0.003,0.045,0.7,0.003,101
20171126,삼성,3.3,71.6,39,25,0.011,0.032,0.7,0.003,96
20171127,삼성,2.5,53,45,29,0.004,0.049,0.8,0.004,96
20171128,삼성,6.4,64.1,71,48,0.003,0.061,1.1,0.006,108
20171129,삼성,3.2,48.3,55,27,0.014,0.028,0.5,0.004,110
20171130,삼성,-2.4,26.8,21,10,0.024,0.018,0.4,0.003,100
20171201,삼성,-2.2,49.4,21,13,0.013,0.035,0.5,0.004,105
20171202,삼성,1.9,59.9,35,24,0.004,0.047,0.7,0.005,92
20171203,삼성,4.9,83.1,48,36,0.002,0.048,0.9,0.004,97
20171204,삼성,-1.2,48.1,38,27,0.019,0.021,0.5,0.004,99
20171205,삼성,-4.2,40.1,19,10,0.019,0.02,0.4,0.004,88
20171206,삼성,0.2,72.6,32,23,0.004,0.042,0.7,0.004,94
20171207,삼성,0.7,64.5,42,33,0.011,0.035,0.7,0.004,97
20171208,삼성,-3.8,41.3,28,20,0.016,0.024,0.5,0.004,94
20171209,삼성,-0.5,46.1,36,24,0.003,0.051,0.8,0.004,103
20171210,삼성,1.1,67.9,37,26,0.011,0.034,0.7,0.004,96
20171211,삼성,-7,40.5,36,9,0.018,0.012,0.3,0.003,106
20171212,삼성,-9.4,41.9,28,15,0.016,0.018,0.4,0.004,91
20171213,삼성,-8.7,42,30,17,0.015,0.024,0.5,0.003,96
20171214,삼성,-6.6,42.9,48,34,0.004,0.048,0.9,0.004,98
20171215,삼성,-3,52.6,73,56,0.002,0.067,1.3,0.005,96
20171216,삼성,-5.7,43.1,36,25,0.021,0.017,0.5,0.004,97
20171217,삼성,-6.7,38.1,31,12,0.022,0.019,0.4,0.003,94
20171218,삼성,-1.6,80,57,38,0.004,0.053,1.1,0.004,101
20171219,삼성,-3.9,49.4,42,21,0.016,0.022,0.5,0.004,101
20171220,삼성,-3.9,68,42,32,0.003,0.045,0.8,0.004,101
20171221,삼성,-0.9,71.4,48,37,0.004,0.052,0.9,0.005,103
20171222,삼성,3.4,66.6,55,41,0.003,0.063,1.1,0.007,84
20171223,삼성,6.1,75.8,99,72,0.009,0.057,1,0.008,100
20171224,삼성,2.9,82,69,54,0.017,0.042,0.9,0.005,154
20171225,삼성,-2.1,43.1,23,14,0.022,0.02,0.4,0.005,155
20171226,삼성,-3.8,41.8,22,12,0.018,0.024,0.4,0.004,96
20171227,삼성,-6.9,31.4,23,13,0.015,0.025,0.5,0.004,90
20171228,삼성,-2.1,47,35,23,0.005,0.043,0.7,0.004,102
20171229,삼성,2.1,67,81,58,0.007,0.052,0.9,0.007,107
20171230,삼성,1.4,79.5,112,87,0.003,0.056,1.1,0.005,91
20171231,삼성,-0.3,54.4,53,34,0.022,0.022,0.6,0.004,89
20170101,잠실,2.7,75.9,40,26,0.014,0.057,0.7,0.006,127
20170102,잠실,5,77.8,33,21,0.014,0.047,0.5,0.004,131
20170103,잠실,2,61.8,46,33,0.023,0.034,0.5,0.005,121
20170104,잠실,3.9,55,46,31,0.018,0.044,0.6,0.005,140
20170105,잠실,3.8,52.3,28,17,0.023,0.032,0.4,0.004,113
20170106,잠실,5.4,58.5,33,21,0.034,0.017,0.4,0.004,131
20170107,잠실,4.6,64.9,36,28,0.008,0.049,0.6,0.004,132
20170108,잠실,6.5,61.4,47,30,0.01,0.052,0.6,0.004,123
20170109,잠실,1.5,60.8,40,20,0.033,0.016,0.3,0.003,125
20170110,잠실,-3.7,45.1,43,28,0.013,0.045,0.6,0.004,130
20170111,잠실,-3.8,36.4,29,16,0.029,0.021,0.3,0.004,129
20170112,잠실,-2.2,43.1,42,16,0.03,0.018,0.3,0.003,124
20170113,잠실,-6,47.4,71,53,0.008,0.07,1.2,0.007,129
20170114,잠실,-8.4,33.3,59,43,0.007,0.069,0.9,0.007,135
20170115,잠실,-6.6,35.3,47,32,0.022,0.036,0.4,0.005,130
20170116,잠실,-3.8,37.6,42,29,0.006,0.057,0.7,0.006,137
20170117,잠실,-2,46.6,29,19,0.021,0.03,0.4,0.004,127
20170118,잠실,-0.5,68.9,28,16,0.025,0.018,0.3,0.003,135
20170119,잠실,-1.2,55.4,32,18,0.027,0.015,0.3,0.003,128
20170120,잠실,-4.4,70.3,48,19,0.027,0.016,0.3,0.003,120
20170121,잠실,-5.2,78.1,51,31,0.009,0.044,0.7,0.005,129
20170122,잠실,-8.3,51.3,36,23,0.008,0.045,0.5,0.004,129
